,id,author_id,created_at,text
31,564050039048507392,2756873076,2015-02-07T13:16:23.000Z,@oscoscoscosc Exactly.  It's a sexist marketing ploy.
32,564050685764055040,2756873076,2015-02-07T13:18:57.000Z,@BristolBen Not me. Either guns blazing or waiting quietly in my Trojan Horse...
33,564051390436491266,2756873076,2015-02-07T13:21:45.000Z,".@knux1995  Most Democrats now avoid ""liberal"" like it's diseased.  Stop propping up ""feminism"" w/ credit for the Women's Rights Movement..."
34,564051782822023169,2756873076,2015-02-07T13:23:19.000Z,.@knux1995 ...allow word to evolve to it's current meaning (selfish misandry) and remove them from the #equality movement so adults can work
35,564052037546303488,2756873076,2015-02-07T13:24:19.000Z,".@knux1995 No, no...this is my view on how to move equality forward.  Must root out those who claim equality while working against it."
36,564052929297252352,2756873076,2015-02-07T13:27:52.000Z,"@bmackillopthio @DWidgy Define ""forcing""."
37,564053455980199937,2756873076,2015-02-07T13:29:58.000Z,"@KachoArinoDesu @Bananaramble Make a new damn movie, you hacks...is my point."
38,564053693444935680,2756873076,2015-02-07T13:30:54.000Z,"@kittiedolls @TiodeCapaNegra You have more legal rights than I do, is that OK?"
39,564055573176803330,2756873076,2015-02-07T13:38:22.000Z,"@bmackillopthio Don't know her, sorry."
40,564056239584591872,2756873076,2015-02-07T13:41:01.000Z,@BrokeTilIGetRch @CriticalKaiju Nope.
41,564059548332613633,2756873076,2015-02-07T13:54:10.000Z,"@PardusXY @silverwolfcc Unrelated to Highlander.  I also prefer Fletch Lives over the first for same reason as GB 2.  Funnier, bottom line."
42,564067810348105728,2756873076,2015-02-07T14:27:00.000Z,@Bananaramble Two of those three are already real...
43,564071104407691264,2756873076,2015-02-07T14:40:05.000Z,".@BigBadCharn Please identify the straw man, Dunce.  My sarcastic mocking hypothetical or those real examples?"
44,564077514147254273,2756873076,2015-02-07T15:05:34.000Z,@wiemanindenwald Sooooo true.
45,564077831601528832,2756873076,2015-02-07T15:06:49.000Z,".@rawobjectivism @robscragga @BlackOpal80 ""Google Christina Hoff Sommers Wage Gap or Pay Gap""  She uses real facts, not anecdotes. #EqualPay"
46,564081197685702656,2756873076,2015-02-07T15:20:12.000Z,@dultery @Dex_is_Dope No joke.  A Swedish lawmaker proposed requiring men to sit when they pee...
47,564092406480793601,2756873076,2015-02-07T16:04:44.000Z,RT @CathyYoung63: Column in @ColumbiaSpec questions #EmmaSulkowicz coverage in view of my @thedailybeast piece http://t.co/z6jwJwnJSJ
48,564095472118554624,2756873076,2015-02-07T16:16:55.000Z,"@Anthony3291 If they had any shame or self awareness, sure..."
49,564099641604861952,2756873076,2015-02-07T16:33:29.000Z,Is it lost on most #QuestionsForMen was essentially Ford's way of exempting her schlocky clickbait from criticism? http://t.co/29pgEhzUQT
50,564101649216835584,2756873076,2015-02-07T16:41:28.000Z,"@SultraSoV Yes and no.  1A issue but banned as ""sexist"" when a feminist shirt would not be..."
51,564101907741147136,2756873076,2015-02-07T16:42:29.000Z,".@robscragga Start a Paetron.  Unless you are in UK, then you can claim disability."
52,564115680539074560,2756873076,2015-02-07T17:37:13.000Z,@AutobotBlades First tweet in years and it's a total false equivalency.  Why? http://t.co/DcJprECjCx
53,564123297940393984,2756873076,2015-02-07T18:07:29.000Z,".@manishlimbu532 No.  No reliable numbers.  But, a small town police department did a nine year study of their cases once...41% false."
54,564123576488325120,2756873076,2015-02-07T18:08:36.000Z,@thesledgetobias An Illinois PD studies nine years of their cases once....41% false.
55,564125632364150784,2756873076,2015-02-07T18:16:46.000Z,".@abnormalcybias @manishlimbu532 Well, what differentiated it was they knew the number of rape complaints that recanted. Most only count..."
56,564125884404084736,2756873076,2015-02-07T18:17:46.000Z,.@abnormalcybias @manishlimbu532 ...women who are actually charged/convicted of it.  It's almost NEVER prosecuted. Cops just close the case.
57,564126550535073793,2756873076,2015-02-07T18:20:25.000Z,"@abnormalcybias @manishlimbu532 ""Google false rape accusation 41%"" might work."
58,564130793702690816,2756873076,2015-02-07T18:37:16.000Z,@thesledgetobias ?
59,564151740195299331,2756873076,2015-02-07T20:00:30.000Z,".@ListenToRaisin Never said ""men are smarter"". I said feminists are stupid. Most women are not feminists. But 100 answers... I'll focus on 2"
60,564152091094966273,2756873076,2015-02-07T20:01:54.000Z,".@ListenToRaisin Patriarchy is a myth, so the system has no push back &amp; feminists use chivalry &amp; benevolent sexism masterfully to own ends."
61,564152650803867648,2756873076,2015-02-07T20:04:08.000Z,".@ListenToRaisin No question. Feminists have the media. Did you see any mention of Clem Fords OPEN bigotry, etc?  Nope. ""Narrative"" is all."
62,564156076849762304,2756873076,2015-02-07T20:17:44.000Z,@JakePentland @ListenToRaisin Rock is much closer to Socrates than most know...
63,564178493366231040,2756873076,2015-02-07T21:46:49.000Z,"@shanifrr @CordovanSplotch Excuse me, did you say that feminism is for everyone, including men?"
64,564182473198682113,2756873076,2015-02-07T22:02:38.000Z,.@ILivUndrUrBed @Bananaramble @ListenToRaisin  Yes. Your apathy.
65,564183620990947328,2756873076,2015-02-07T22:07:11.000Z,.@ListenToRaisin @ILivUndrUrBed @Bananaramble The fate of most feminists...
66,564184294805884928,2756873076,2015-02-07T22:09:52.000Z,"@sara771987 ...like I said.  A ""symbol"" is a ""symbol"".  Jewelry, however, can be pawned later."
67,564186104245395456,2756873076,2015-02-07T22:17:03.000Z,.@ILivUndrUrBed  Anything but yourself.  Like EVERY feminist on Earth.
68,564201969057665025,2756873076,2015-02-07T23:20:06.000Z,"@TehMenz A genuinely interesting question...of course, the answer is predictable and boring."
69,564204278122692608,2756873076,2015-02-07T23:29:16.000Z,"@LoveAndLonging ...how is that example ""sexism""?"
70,564218232811577345,2756873076,2015-02-08T00:24:44.000Z,"@plaidcat9 He was also just existing, no?"
71,564218476882309120,2756873076,2015-02-08T00:25:42.000Z,@ILivUndrUrBed @CarolynnEva No.
72,564219146100281344,2756873076,2015-02-08T00:28:21.000Z,.@WayneJBurrows @adriennecgomez @ListenToRaisin ...feminism would only have a name issue.
73,564221516402159617,2756873076,2015-02-08T00:37:46.000Z,@JamesBolton11 Yup.
74,564225157934620672,2756873076,2015-02-08T00:52:15.000Z,"@HumanistFury You pay, yes.  Split, no.  She pays, no."
75,564226078932467712,2756873076,2015-02-08T00:55:54.000Z,"@HumanistFury @ListenToRaisin Remember ""Gaga""?  What would you guess her IQ to be?"
76,564227478546550787,2756873076,2015-02-08T01:01:28.000Z,@Audmum1 @ILivUndrUrBed @CarolynnEva You linked to BLASPHEMY!!!
77,564228341918887936,2756873076,2015-02-08T01:04:54.000Z,"@HumanistFury @ListenToRaisin  They are mostly borderlines, yes.  W/ mucho NPD mixed in... &amp; lots of bipolarity."
78,564231359842222082,2756873076,2015-02-08T01:16:53.000Z,"@BristolBen @HumanistFury @ListenToRaisin Suspended, here under a new acct.  Stalked me for a day or so.  Legit ""issues.""  Kid gloves on..."
79,564234488839155713,2756873076,2015-02-08T01:29:19.000Z,"@HumanistFury @ListenToRaisin @BristolBen ...unless it's at her (pencil filled) hands, of course."
80,564234864980140032,2756873076,2015-02-08T01:30:49.000Z,@HumanistFury @ListenToRaisin @BristolBen I have about 12 like that.  Would be hilarious if she didn't need help so bad.
81,564238050700853248,2756873076,2015-02-08T01:43:28.000Z,".@BristolBen @HumanistFury @ListenToRaisin ...and a few I like talking to even if I know, they will be same as others when push comes to..."
82,564252361204301824,2756873076,2015-02-08T02:40:20.000Z,@sexyconserv  Both. My desire to play video games is never stronger than after sex.  Can finally focus on something other than sex...
83,564265649829339136,2756873076,2015-02-08T03:33:09.000Z,"So, feminists will trend #FeministsAreUgly and then complain how the fact #FeministsAreUgly is trending is proof of misogyny in society.  K."
84,564271047428825089,2756873076,2015-02-08T03:54:36.000Z,RT @unpccomix: @MT8_9 Thought you might like one of my comics. From UnPC Comix :) http://t.co/RDzdCQHjSc
85,564271182644793344,2756873076,2015-02-08T03:55:08.000Z,@unpccomix I saw this the other day.  Excellent.
86,564304123844366336,2756873076,2015-02-08T06:06:02.000Z,RT @asredasmyhair: Just going to keep this here so I can direct fems to it when they want to argue. My #WomenAgainstFeminism blog http://t.…
87,564304967566368768,2756873076,2015-02-08T06:09:23.000Z,@Fullerarty Ahem... http://t.co/Xdi7cMJHBo
88,564310007034826753,2756873076,2015-02-08T06:29:24.000Z,@ValiantRook I don't doubt other life but realistically don't think we'll see any evidence in any of our lifetimes so I don't think about it
89,564310213751103488,2756873076,2015-02-08T06:30:13.000Z,@ValiantRook But Riley was hilarious on Stern.  Hadn't thought about him (or the Biovians) in years.
90,564313315132706816,2756873076,2015-02-08T06:42:33.000Z,@VanCanucks @CaptainCanuck0 Bitter Geno.
91,564330527004852224,2756873076,2015-02-08T07:50:57.000Z,@NoBullshitGamin ...not what I'm looking at.  No.
92,564447638716940289,2756873076,2015-02-08T15:36:18.000Z,@JDefiant9 I am tennis neutral.  Just setting up the joke.
0,564448879593414656,2756873076,2015-02-08T15:41:14.000Z,@trishesdishes  No.  Name one men's right they fight for...
1,564463206731485184,2756873076,2015-02-08T16:38:10.000Z,".@a2daj123456 Thanks.  I think it's hilarious.  But, I realize there is a limited market for Terry Pendleton humor..."
2,564464214501097472,2756873076,2015-02-08T16:42:10.000Z,@dultery Oh my...that is the trolling equivalent of a WMD.  A Meme of Mass Destruction.
3,564469092870942720,2756873076,2015-02-08T17:01:33.000Z,"@dultery I'll find a ""special occasion"".  Thanks."
4,564470367121453056,2756873076,2015-02-08T17:06:37.000Z,@cjn159u ...for what possible stated reason?  To slow men down to women's pace...?
5,564471380008120320,2756873076,2015-02-08T17:10:39.000Z,@cjn159u This is what happens when you confer the dignity and respect of MLK and real civil rights leaders upon untreated borderlines nuts.
6,564472764786946048,2756873076,2015-02-08T17:16:09.000Z,@cjn159u To an extent...we are not exactly overwhelmed with great options/choices.
7,564473244049100801,2756873076,2015-02-08T17:18:03.000Z,"@cjn159u You've seen the article by founder of NOW's sister, right?  More and more I see feminism thru this prism... http://t.co/7jOETvnH9A"
8,564473358293561344,2756873076,2015-02-08T17:18:30.000Z,@cjn159u ...it's backdoor communism.
9,564474287415779328,2756873076,2015-02-08T17:22:12.000Z,"@cjn159u Have no answer there. Hillary is a horrifically flawed candidate, but...Bush? Romney? Santorum? Huckabee? Choice of shot or stabbed"
10,564500827016937472,2756873076,2015-02-08T19:07:39.000Z,RT @thisonesakillaa: @MT8_9 I'm dying
11,564563112477855744,2756873076,2015-02-08T23:15:09.000Z,"@mikeyfenn You appear to have common sense.  So, no, you'd be totally wrong."
12,564563699315519488,2756873076,2015-02-08T23:17:29.000Z,"@trishesdishes Are you aware women have more, not fewer legal rights than men?"
13,564568195965915138,2756873076,2015-02-08T23:35:21.000Z,RT @TehMenz: #QuestionsForMen Did you know feminists think that violence is okay so long as the victim isn't seriously injured? http://t.co…
14,564569836270145537,2756873076,2015-02-08T23:41:52.000Z,@trishesdishes Why ignore my question to deflect with yours?  Are you aware men have LESS legal rights?  Is that equality?
15,564572934539575298,2756873076,2015-02-08T23:54:11.000Z,@GreenWeiner Let's test. http://t.co/cKdwbYwQ9V
16,564573415231991810,2756873076,2015-02-08T23:56:06.000Z,@GreenWeiner  It's close.  Need one of those Conan O'Brien morphs of Tony and the Big Hurt.
17,564576651867336704,2756873076,2015-02-09T00:08:57.000Z,"@boxedariel So...is the answer ""nothing""?"
18,564576877151793153,2756873076,2015-02-09T00:09:51.000Z,@boxedariel Can you explain the wage gap?  What does the often cited 23% figure reference?
19,564577179955372033,2756873076,2015-02-09T00:11:03.000Z,@boxedariel None of these things are true.  But I return to the original question...research. What have you read?
20,564577480812797952,2756873076,2015-02-09T00:12:15.000Z,@boxedariel Where is your knowledge of feminism derived?
21,564579451670122496,2756873076,2015-02-09T00:20:05.000Z,@boxedariel @LostSailorNY Can you be legally forced into parenthood?
22,564579655643332608,2756873076,2015-02-09T00:20:53.000Z,@boxedariel @LostSailorNY Single men cannot adopt.
23,564581658205388801,2756873076,2015-02-09T00:28:51.000Z,@purposelyflawed http://t.co/P6KTLT0XBZ
24,564581800304209921,2756873076,2015-02-09T00:29:25.000Z,@boxedariel @LostSailorNY No one said she should.
25,564582526866718721,2756873076,2015-02-09T00:32:18.000Z,.@trishesdishes US. Canada. UK. France. Switzerland. Germany. India. Every western nation and then some.  Men have less legal rights. Equal?
26,564583592500948992,2756873076,2015-02-09T00:36:32.000Z,@boxedariel @LostSailorNY If it's her choice alone...yes.  Do you oppose single mothers?
27,564583764073136129,2756873076,2015-02-09T00:37:13.000Z,@boxedariel @LostSailorNY She can abort. Adopt it out. Safe haven.
28,564591242567507968,2756873076,2015-02-09T01:06:56.000Z,"@trishesdishes Go back to the top of this thread and read again, then."
29,564596092101488640,2756873076,2015-02-09T01:26:12.000Z,"RT @shoe0nhead: @thisonesakillaa @MT8_9 @TehMenz ""women r just as strong as men we r all equal wait men r stronger dont hit women we r weak"""
30,564621618279112704,2756873076,2015-02-09T03:07:38.000Z,@imprisonedrider Can you explain why that would be sexist?
31,564623262232354817,2756873076,2015-02-09T03:14:10.000Z,RT @fruitondabottom: #QuestionsForMen #WomenAgainstFeminism Another one who only wants to hear herself talk. http://t.co/I9gvXqZQj1
32,564623566747226113,2756873076,2015-02-09T03:15:23.000Z,RT @GamerCatHenri: #QuestionsForMen Did you know rape is bad?
33,564639863526674433,2756873076,2015-02-09T04:20:08.000Z,"@ChristianMcBane @TehMenz Agreed. Idea it's ""not a compliment"" absurd.  Most important compliment..."
34,564642621206065153,2756873076,2015-02-09T04:31:06.000Z,"""@Lesleywallace1: #QuestionsForMen Have you been told your pants are distraction to boys in school?"" Just our shirts. http://t.co/0W5HYr3p0B"
35,564138297333936130,334921581,2015-02-07T19:07:05.000Z,"RT @CathyYoung63: To @MHarrisPerry, #BlackLivesMatter obviously does not include Brian Banks, whose life was nearly destroyed by false rape…"
36,564650389673623554,2756873076,2015-02-09T05:01:58.000Z,@TehMenz @ChristianMcBane OK w reasonable burping. Sneezing is involuntarily so...moot. Can totally live w/o inhaling others fecal particles
37,564655769329889281,2756873076,2015-02-09T05:23:20.000Z,"RT @sbhouse1978: @GameDiviner @MT8_9 Picture #1: Beaten, but defiant. Picture #2: Beaten until the soul is dead."
38,564656982372925440,2756873076,2015-02-09T05:28:10.000Z,@TooPawned Or grab a camera...
39,564664537132314624,2756873076,2015-02-09T05:58:11.000Z,@HumanistFury @Lesleywallace1 Feminist shirt never gets tossed.  But no shock...fems own our schools.
40,564802009560543232,2756873076,2015-02-09T15:04:27.000Z,"@Foxfairy And I can't think of any good remakes period, actually."
41,564802393402253313,2756873076,2015-02-09T15:05:58.000Z,@calcetin13 @boxedariel  First hand account from NOWs founder's sister = BS how?
